Date,SP500,Tech_Giants,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA
2021-12-06,354.5088885081319,1405.0588311523127,1017.959511440778,1358.9090124573188,952.7771077861631,1602.6981334740885,831.4673672033841,10827.250243644394,18305.700519300164
2021-12-07,361.8497325559105,1447.6007907076169,1054.0425936798777,1395.278061754779,980.161541901872,1647.5520516194447,844.3893058917632,11688.756926577338,19081.100180851256
2021-12-08,362.96614222103096,1464.389919440392,1078.05708491031,1395.486590857376,986.2645029750822,1647.4912590632507,864.6611775092936,11472.119881113376,19393.327955072793
2021-12-09,360.3596532547843,1437.0856219604325,1074.8549417065879,1387.6962583452625,982.6172262705054,1628.90814482007,862.7255050845034,10990.538600752003,18211.179610328283
2021-12-10,363.8007540119441,1452.7110797884957,1104.9651217983649,1427.023535591262,985.0332352056585,1610.5868952262235,862.5424595469061,10885.28430919348,18451.20162858262
2021-12-13,360.4770093460763,1428.23282749225,1082.1210373630738,1413.9422033394821,970.5575305928397,1585.8545996534576,874.9411241337289,10151.018473922382,17532.84048327525
2021-12-14,357.78400183517334,1411.3710397850073,1073.4385777749212,1367.8660587409431,957.7821432684506,1581.4029006147844,872.9791876059135,10214.460492476488,17389.516907717327
2021-12-15,363.63322093462267,1443.345283250415,1104.0416314109518,1394.1533161045452,974.6473724420115,1620.9025072380691,893.69610324443,10979.364506541402,17706.642887090395
2021-12-16,360.4538246380311,1397.6669673610888,1060.692645369607,1353.5347322269924,961.3627488837769,1579.3406629867072,876.0134545297195,10232.484936022829,16816.403651386463
2021-12-17,356.74559080573647,1394.3087030533206,1053.7962528348712,1348.9523379850186,943.2598097956651,1590.0631284673543,873.11010652925,10021.251021799648,16918.907189710073
2021-12-20,352.68295137940527,1368.154806910353,1045.2372514505828,1332.746479104138,942.4742771152637,1562.5811827238185,851.2947570284335,9991.69360701868,16326.926957347936
2021-12-21,358.95292580648385,1404.7910160744561,1065.1875983740115,1363.4918001504295,954.8903359003493,1593.7994446792643,874.1825975619563,10480.482047269434,17027.03477776006
2021-12-22,362.60713738409765,1435.2114000691804,1081.5051852505578,1388.1130542496985,974.4743548300303,1599.5978558137208,864.3734771513848,10597.633008850844,18303.16089377399
2021-12-23,364.8638953966291,1460.9286332489544,1085.4458713536978,1394.3200082362437,977.8118972871539,1599.8924000296472,876.9028197064705,10684.145102814973,19357.768214791653
2021-12-27,369.9132232191647,1491.6521663184524,1110.3838529715433,1426.6484455073455,984.4008824204981,1586.8084434224747,905.5191261603618,11154.550911318824,19846.520725226903
2021-12-28,369.5395535831589,1487.0696980217656,1103.9800461997002,1421.6491242105567,976.2844953544336,1596.0813061195076,905.6236203439573,10929.981374859342,19747.28265700431
2021-12-29,370.0576092871532,1482.2410899715292,1104.534121246724,1424.5653840378186,976.0717000527004,1582.4269555050398,897.0442543108117,10814.27074313827,19705.917821095973
2021-12-30,368.95122747949614,1473.6619707917762,1097.268313371599,1413.608556775327,973.0466527623701,1577.2223420849582,900.7584161340304,10664.67895176137,19418.363779504467
2021-12-31,367.9822951767702,1455.122948271553,1093.3889246983497,1401.1107125596816,964.0717220377988,1559.1956367070377,879.8064086620137,10601.599254348603,19172.35561972212
2022-01-03,370.327833656694,1509.6554114049434,1120.7284417736469,1394.5701120089811,965.0000044737119,1593.6824261438674,885.5348745823821,10857.52816776726,21766.69521029003
2022-01-04,370.09466712131314,1480.2423381510387,1106.504464298294,1370.6572011066469,961.0600703190818,1566.7243524045302,880.2772348758775,10557.982952695585,20856.135648433567
2022-01-05,362.9175108822045,1421.971413412012,1077.0716256031642,1318.0407182581655,916.9701313264518,1537.1240857592456,847.9466059620519,9950.241588685214,19740.93276270309
2022-01-06,362.5677422297771,1416.8157463369444,1059.0917176584262,1307.6256732112893,916.7871948561005,1526.8084737474,869.6311971762475,10157.145558622375,19316.041287081676
