Date,SP500,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,Tech_Giants
2012-06-25,-0.015954853497705423,-0.0194636502409945,-0.027036299524217378,-0.018863271296633677,-0.009407617821449943,-0.029954613851920664,-0.03153806249085511,-0.020124529416185033,-0.02350248900063523
2012-06-26,0.004772721486371312,0.0022073016111072707,0.005022486286939243,0.007098176233862441,0.025173847196820587,0.0324391888296256,0.011120090909616742,-0.045303603519723956,0.014674180364710132
2012-06-27,0.008984905521485453,0.004317605435013139,0.004996348004957296,0.008181670291503185,4.429992673604666e-05,-0.026284340414044705,0.032207162696497704,0.011072776323016953,-0.005149084386655733
2012-06-28,-0.002109799583246086,-0.009486457153914496,-0.00861791249282795,-0.008765226332844156,-0.019102905354693944,-0.026993260675995057,0.007610258358737854,-0.017209104291142197,-0.015910597474797616
2012-06-29,0.02492023877666627,0.026272199956435704,0.022734874927866633,0.027928001254961865,0.03181051688448644,-0.008290774566496628,0.043806574285629285,-0.003820503837411726,0.01486972703351741
2012-07-02,0.0024593113157624913,0.01458892917562582,-0.0009804775092530083,0.0006895482374182915,0.004247870635399886,-0.010610994877959357,-0.02677265343450208,-0.02844335981387347,-0.0010464944106652885
2012-07-03,0.0062321108631679945,0.011628194031568118,0.006544266577292124,0.012679367893107418,0.0009157469550788999,0.013974741258910406,0.02602271665047673,0.008552362707985761,0.010030052779499865
2012-07-05,-0.0046870230309741245,0.017567367268362055,-0.0019504294829185698,0.013762505731303998,-0.010761109664282342,0.00865381853356495,-0.010144876742559816,0.018591051114542845,0.006368043420530878
2012-07-06,-0.00943264946713962,-0.00665636984638085,-0.016612377850162896,-0.01668013611407293,-0.008852295391576392,0.008261794716790893,-0.019033741853930253,-0.0076849338583122595,-0.006225246551886721
2012-07-09,-0.0016388318166757898,0.013220355493079428,-0.006293713073757479,5.127310866903656e-05,0.0,0.013866923692727129,-0.013433115314942956,0.016134106181896035,0.005460734928147026
2012-07-10,-0.008125926498228409,-0.009252471725220479,-0.008666668746001749,-0.007354858378886386,-0.02466111613079669,-0.021759286104089726,-0.030257310615575017,-0.006986066593748008,-0.014457430740245969
2012-07-11,-1.4923577632885987e-05,-0.006215219177996278,-0.01479497329260182,-0.01806779759628585,-0.005148103226573331,-0.015888155890752542,-0.016380833772380643,0.007675102390548139,-0.012544391974830149
2012-07-12,-0.004987097282612596,-0.009148759246217941,-0.0228664922623506,-0.0012429360161367864,-0.01378397200004855,-0.005166282834961455,-0.01665363418568233,0.037765655835609646,-0.009539317151311177
2012-07-13,0.01649736234989274,0.01013531702160897,0.026544992723949612,0.010587587995603664,0.014069530724556856,-0.0029212033155140427,0.012903725710034175,0.04740045559820483,0.011193345381892872
2012-07-16,-0.002314313728559836,0.003206407221811869,0.0017017495709708008,-0.002775376535112839,-0.010897974362454432,-0.0804035872058283,0.003184239973748504,0.04992694471009851,-0.02404160760143459
2012-07-17,0.007409672577889825,4.956503797481915e-05,0.0074726630956354345,0.0031483830698255666,0.0042591066162949165,-0.005663776955894262,-0.018253662542251137,-0.07258066842013089,-0.0007337641598120781
2012-07-18,0.006680490923747229,-0.0011201352964167466,0.026635203230211735,0.0069876443278724665,0.0024892336315149866,0.0363119094766311,0.0557806330965378,-0.035981981985846345,0.017295673446367843
2012-07-19,0.002717099891568653,0.013294729775092273,0.007224802502576955,0.021179209211736882,0.04000555707043807,-0.003778748531332754,0.009953446319314496,0.0037325677240513944,0.010689029216230939
2012-07-20,-0.010061659913606968,-0.016310928392419655,-0.017932604316960976,0.029946409332079593,0.009373475162639533,-0.008275916744114764,-0.028809520406468447,-0.01487452823758817,-0.004689786204610469
2012-07-23,-0.00890905606969361,-0.0007778378822098642,-0.027888607748198457,0.007678101692632389,-0.009987324724907376,-0.00034772136408467436,0.013270509102402128,-0.03554567282028931,-0.007632897845027964
2012-07-24,-0.009040932945028057,-0.0048193765943950195,-0.004439891801809925,-0.012899902012014186,-0.013140966323029968,-0.010434668724750407,-0.01078557817438186,-0.026745048527631043,-0.00902422057259733
2012-07-25,-0.000313861457302278,-0.04318343718921425,-0.010977868867233731,0.0006913683105362889,-0.02685620999989735,0.0312828571149113,0.01947072965720964,-0.029825617436997853,-0.005007552029077322
2012-07-26,0.016540974699349675,-0.0001562915132049536,0.011446581192491312,0.008832380915715587,0.013637388989541144,-0.08486704362881015,0.004583416724316169,-0.028324869164712885,-0.02037512776521966
2012-07-27,0.01908056557933535,0.01788152623214967,0.02057630132258126,0.03521571111196753,0.07867828478195671,-0.11694608553298602,0.02509516094283848,0.049057959309873445,-0.008725745673767271
2012-07-30,-0.0004833595887074882,0.016867254869377124,-0.004032500247702964,-0.004189181226913252,-0.005182921659103945,-0.023618696166253783,-0.011127606313195648,-0.07319550741266001,-0.006663482174509849
2012-07-31,-0.0043168283608459035,0.026435251248394298,-0.005735251597303148,0.0010596357489216501,-0.011817499150705069,-0.06220302544114176,0.015753913606727288,0.0025595568185785567,-0.012841428889840634
2012-08-01,-0.0028999798130677767,-0.006467189799441941,-0.0020361317729774564,-0.00045805696189293865,-0.0051864676516368835,-0.03823106950305555,-0.011078680863510049,-0.04266955777460768,-0.012279257989800008
2012-08-02,-0.0075036694675360005,0.0016149545482890826,-0.007480042763612804,-0.006211772303468477,-0.005515113163820473,-0.040230009718694615,0.003734523274670387,-0.005714280264718208,-0.012548167374603625
2012-08-03,0.01904028588598905,0.013014638499238451,0.01918456693084236,0.02000788732284353,0.018023498872952848,0.05239525903969766,0.020833043120247252,0.0448275569125014,0.0257387777205198
2012-08-06,0.0023292692665812798,0.011125855559927178,0.0067224465941027045,0.002323432613364096,-0.00417072706455246,0.03935506725655169,0.021137563600512,0.03667056184231199,0.01346321404262718
2012-08-07,0.005106758007594747,-0.0026347068044615396,0.010350505857572356,-0.0035469404922237047,0.010983373974909227,-0.054744541204286956,0.009992813422566638,0.07003881722733718,-0.00837357606418887
2012-08-08,0.0006208264404641284,-0.0016908470357017702,0.0023133647020205927,0.002638404039622344,-0.009215438397098263,0.0,0.005653420375376195,-0.03834739766346662,-0.0012675015854456406
2012-08-09,0.0004136855394443195,0.005702577071127868,0.005604933322216565,0.0001868903248347653,-0.0013652866450927226,0.01399632924467209,0.0337316606685647,0.011000716485258799,0.005884776223383348
2012-08-10,0.002188441817939202,0.0015631141780332314,-0.0026230301020334634,-0.0005449750143621257,-0.005596877639503339,0.038076866936395115,-0.006118327857982497,0.01802092712424508,0.007674444878235542
2012-08-13,-0.0012519007957618733,0.013350378999891,-0.0009857203835113015,0.0280530370578278,-0.0013319071036383967,-0.00962844466970414,0.012995766226855165,0.04108217186897356,0.005670459751616175
2012-08-14,-0.00012814640056846294,0.002682382887993384,-0.0019878334707292833,0.013105818381982104,0.0032266720277682737,-0.05648153446093884,-0.014854510391625775,-0.05614390201478603,-0.011351144348281439
2012-08-15,0.0011396405267545262,-0.0013612619085354716,0.002323481425082319,-0.0016748653927222135,0.01813972860177171,0.04023551716965068,-0.007539915364314087,-0.0006796389246510603,0.010907139643320907
2012-08-16,0.007100510313353237,0.008734733064276856,0.019205181825507234,0.007984391515352351,0.017395337238864217,-0.06273587702507644,0.020718707408809767,0.0306122151080499,-0.003009750935894062
2012-08-17,0.0018721339981915275,0.018496155287972993,0.0038986096659843206,0.006345949843501231,-0.001573177633256373,-0.04126823706988392,-0.00879565934897275,-0.009570735606304392,-0.003163781989871328
2012-08-20,-2.1174829462955458e-05,0.02629189220878203,-0.005177779399307525,-0.002362798079705186,-0.003400121509738785,0.050393835002335186,0.0,-0.01666151059786647,0.012978266262696492
2012-08-21,-0.003497536135912971,-0.013666344018057663,0.0019517246657074772,-0.008926237496718281,-0.0037445455859896892,-0.04247872246762785,-0.002730501854295353,-0.013554353296045596,-0.013520906748842099
2012-08-22,0.0002264032488046297,0.019525990961512196,-0.008441489147248293,0.011455963796485946,0.0152432564531233,0.014613556425141061,0.002053194211152798,0.028856054810054044,0.009390337382476188
2012-08-23,-0.008072242646582573,-0.009329669530653506,-0.009168528129696707,-0.0005609728152573545,-0.007815657378979712,0.0,-0.022540813451132347,0.026043364192214646,-0.004957115022871217
2012-08-24,0.006454730908207917,0.0008909690164879969,0.009914052690006336,0.002703819148799802,0.018822493776009974,-0.0015431832161845183,0.020265513202657015,-0.04002597776818828,0.0044871536811088575
2012-08-27,-0.0004890148137838279,0.018787170429393596,0.004254009542820292,-0.013866001602197975,-0.007406169567442333,-0.013394991278988466,-0.01712339349635905,-0.04000018426923824,-0.0019788544359710114
2012-08-28,-0.0008081822874276279,-0.0013029086390378142,-0.0019548271906668635,0.01199887113159881,0.008978347855440827,0.009921631298816402,-0.004180971767432262,0.013065161262133307,0.004702354358705474
2012-08-29,0.0008443492265819419,-0.0019704260604119783,0.0006525481476029604,0.015887826109619807,0.004103849169186269,-0.012409595335399648,0.002099444809440021,-0.009759661404132203,0.0003914827149098521
2012-08-30,-0.00780580496271055,-0.01425481383580407,-0.010766632878534965,-0.009200477675710084,-0.0036419615157370355,-0.0005235846184483695,-0.01885496341227355,0.0,-0.008082774381558244
2012-08-31,0.0050732955705157234,0.0020638198810642994,0.016491274215395535,0.005002479568189333,0.008325884406863215,-0.05395495376399806,-0.001423414963309777,0.0038716583006168648,-0.004098746756037608
2012-09-04,-0.0011659590635981765,0.014626407017766407,-0.013952339508577882,-0.005911708597372223,-0.0015708526210352902,-0.01827242754388203,-0.05345702131697605,-0.01332377234524107,-0.005743717950924765
2012-09-05,-0.0010676612969652277,-0.00702304892660599,0.0,-0.0004698985469880901,-0.00669680351362123,0.04794152233134796,0.0030122864632733393,-0.0071071864962567455,0.006384094183903288
2012-09-06,0.020435540463669577,0.009012175469467643,0.03158905143986157,0.027441560318580915,0.020956898428920123,0.02045191346708819,0.030780280130593196,0.02183212830211323,0.022254480725098613
2012-09-07,0.0040499740579702515,0.0061659541347700575,-0.01275891250191874,0.009651072393192628,0.03086956218238668,0.0010549015420167063,-0.024034215765910694,0.028021370492901543,0.004425300363817941
2012-09-10,-0.006147829935223559,-0.026012327810462366,-0.007431413826095357,-0.007618581853946926,-0.007910779007741509,-0.008956809679902422,-0.008955733631398566,-0.06746164426425905,-0.012973450623211091
2012-09-11,0.0031349558295050706,-0.003244142970848407,0.0022787796894634393,-0.012243756343532142,-0.005523365373486855,0.03296129933640324,0.012048362627284037,0.015710274697878335,0.0037176174837820763
2012-09-12,0.002092692232889659,0.01392661851717425,-0.0003248108669516858,-0.0018925564546153906,-0.00015644033994333117,0.07720024155262162,0.011160724650467468,0.017266160858986357,0.01834229056863501
2012-09-13,0.01630974737217783,0.019692905974081798,0.005198275279305387,0.021943074327551715,0.018033894592107247,-0.010511441470088867,0.006622560906599073,0.042432846280242575,0.010188714665594567
2012-09-14,0.003958951318527193,0.01215280465992108,0.008726451176938488,0.0051554246959082395,0.00395790962975795,0.06228897119458243,0.011696163764730594,0.030868579741566426,0.019791516736640258
2012-09-17,-0.003124690820504483,0.012295995774399326,0.0,0.0004228193551345516,-0.012515848032055299,-0.021818323927239036,-0.02745664563404171,0.07074677028734966,-0.002407627014860858
2012-09-18,-0.0012797755200721905,0.0030440127613615697,-0.0009608612836135011,0.011690499924443598,0.002907006401446699,0.016263985648076185,0.006686328037990075,-0.03687765981649094,0.005513051747227715
2012-09-19,0.001185553958514829,0.0002707461614446238,-0.00416949499767616,0.012836140691538267,0.011323643191425203,0.06492916854672459,0.011807800907306376,-0.00925325145852618,0.016561042415536242
2012-09-20,-0.0005407337436069692,-0.004842888870609574,0.012882180792370024,0.0008522465647733402,-0.003324667365619649,-0.030055898826732763,-0.0072938590776316925,-0.004830913423070071,-0.00504828575862204
2012-09-21,-7.531901909729743e-05,0.0019894883667814778,-0.008267023847163824,0.008061886246762962,-0.012806243694673536,0.01195223895812636,0.004408871430366057,-0.028479100064743412,0.00023246582487512768
2012-09-24,-0.002232653981520283,-0.013284499460491928,-0.013145234669031947,0.020967420340333165,-0.010370148019352432,-0.09055111863530851,-0.0007313962144491759,0.02131924677982977,-0.023230782392882787
2012-09-25,-0.0105018557847808,-0.0249709059157589,-0.012670578207943595,-0.000293402108562657,-0.009183644290552406,-0.02453105809797973,-0.018302000666828633,-0.0978473274197591,-0.016696853391913624
2012-09-26,-0.0057367349435899495,-0.012412071328629537,-0.007239188666261609,0.005739666628115314,-0.011051304474291146,0.01676530951369748,-0.017151375807894387,-0.004338403628565302,-0.0013839519167503367
2012-09-27,0.009648981834660786,0.024263717968527,-0.00033148580295128127,0.004034764590181483,0.027716640725542696,-0.014548914048029049,0.007587063007977735,0.034495117483483995,0.006806194425882595
2012-09-28,-0.004477753072888002,-0.020871024537432836,-0.013262406409754846,-0.0026437646575705465,-0.008846844642260043,0.06594482946206459,0.004518135985231542,0.027729219545138406,0.004805376794531968
2012-10-01,0.002651506710448004,-0.011557477118707027,-0.009072538905335104,0.009648808474579607,-0.009083005667147592,0.015235368339576727,-0.016491693190376133,-0.004098368915249839,-0.0006849545850811101
2012-10-02,0.0008722869484341089,0.0029116292014570444,0.005764471593471487,-0.006288020704519837,-0.005595045692053269,0.012733217523653861,0.003811276602259772,0.021948061297612842,0.0032940044626845744
2012-10-03,0.0036244096381636837,0.015333363018161794,0.006742989877278394,0.007278953454398218,0.021229034291708748,-0.019757749631647004,-0.009871300520545412,-0.016778864388917625,0.003970910702590702
2012-10-04,0.007174435557619541,-0.006925569065558856,0.005693364050429306,0.007278689600358046,0.017779065640609604,0.0054971911411276775,0.044478554674550086,0.003413149661489312,0.00501581049647104
2012-10-05,-0.00032158936312698394,-0.021310404749823375,-0.005994084966285396,-0.0005206815802820675,-0.007524899074628055,-0.04738051549742062,-0.023494331057967055,-0.017346958387200573,-0.017494297950078397
2012-10-08,-0.0034567355331607263,-0.022096686515911235,-0.0023447969358424414,-0.012779189878859176,0.0021275890887351157,-0.02439018793939951,-0.009774616828470695,0.01246108444925964,-0.01209924998661216
2012-10-09,-0.00989094181235195,-0.0036352786051326857,-0.0167899832670817,-0.018143904246249343,-0.031266867198661785,-0.008333345092566335,-0.021260731085543938,-0.03008567296332154,-0.014900081670217391
2012-10-10,-0.006188030354815854,0.00795787509945467,-0.010246036752884713,0.0006317151318515624,-0.02378865580566325,-0.02916463735900543,-0.017067430015820784,0.0010574416391737618,-0.010049478936784872
2012-10-11,0.00019538952303133073,-0.01998725014825753,-0.001034881502243623,0.009294006947674793,-0.0031429716551759634,0.005600782573492946,0.005524784774132874,-0.002816697799605916,-0.001798285507541908
2012-10-12,-0.0029661372528556607,0.002562959155680389,0.00863538904079153,-0.008955771686236291,-0.007616117321852078,-0.011645432598291094,-0.008634088504815951,-0.024011137481395606,-0.003040277876888209
2012-10-15,0.008077922524027725,0.008019984646070233,0.01061644240944859,-0.005062123721910394,0.0075094572571641205,0.0,0.012668322656556485,-0.011215785101398978,0.004026613043786265
2012-10-16,0.010269933278491461,0.023678281208146412,-0.0006775568442246582,0.005020455086843567,-0.0009828883842480929,-0.0020493739356798324,0.028928791690966182,0.02671073179323491,0.005634235153123113
2012-10-17,0.004117058019306619,-0.007972025695802909,0.0033906469482398727,0.014489104960605959,0.01455281883604198,0.02053395312216466,-0.007598494112849075,0.02708444375111041,0.008548308378861558
2012-10-18,-0.0024437290975140025,-0.01856920038639087,-0.0030411253911859504,-0.08006736437150441,-0.010667094957583445,-0.0452716168620767,-0.015314441675892687,-0.027064505619393442,-0.03137450123424779
2012-10-19,-0.016571304555192734,-0.03603933292540462,-0.02915289151532552,-0.019007173018144585,-0.01980807017609454,0.0010536887853680454,-0.0583202323698101,-0.010698992966183152,-0.02106178490330013
2012-10-22,0.00043958226653084687,0.03966610257684544,-0.022346359881593503,-0.004575852304832928,-0.025916655858357784,0.01684218415387284,-0.011560424926164381,0.003965750744682195,0.0016446954051450025
2012-10-23,-0.01444390628760639,-0.0326014371583313,0.0017856244505844998,0.002475185947086178,0.0022670671516762386,0.00931670756357561,0.030074837616492545,0.019389590347311136,-0.0031859940435869927
2012-10-24,-0.0030853828766044256,0.005657328364983005,-0.00534749497989917,-0.004483001918160423,-0.024838838766480853,0.19128201857774285,-0.012976028753980517,-0.03416718513669159,0.035745615466076464
2012-10-25,0.002995542646406335,-0.011818011958146468,-0.0007164851818614038,0.0006790533183194114,-0.024377482218100543,-0.02884203906816163,0.0008211162116609216,0.003647165274098141,-0.01231085564632195
2012-10-26,-0.0007289817322603254,-0.009089166564940632,0.011835910437288044,-0.003850641707566549,0.06872418807628167,-0.027482191902712172,-0.010673011593047232,-0.005087554487234858,0.0018222092210142815
2012-10-31,0.00015587969925845435,-0.014370776712231303,0.011698305237399342,0.007627841884315423,-0.02245634069743596,-0.037830286044025274,-0.005809047327675287,0.027392236012492965,-0.00978263722461592
2012-11-01,0.010926475234507071,0.0020491506832063244,0.03433760838651123,0.01071586422149906,-0.0032203554045190375,0.004736856937920475,0.047578815079620806,0.03981538109083904,0.01245802318814837
2012-11-02,-0.009379454163327194,-0.03309069245852969,-0.000677165873100738,0.0004800434304812473,0.001206163396358928,-0.0014144027129894265,-0.004780840998291125,-0.011282089153140884,-0.006853781297613715
2012-11-05,0.002163809008205897,0.013557870606718314,0.004406217083754216,-0.007210137276078443,0.008217880560029478,0.003305068336247441,0.04243408167367524,0.08921158387845196,0.006083140465579007
2012-11-06,0.007853184882181896,-0.003027945617862682,0.0077625610812708246,-0.0018157656870064764,0.013783977571866224,-0.0037647910083565828,-0.0007682097567133228,-0.011110873953995237,0.0016930444196672223
2012-11-07,-0.023705000038029778,-0.038262403672818746,-0.02612201025950156,-0.02141646901645,-0.02315209346682523,-0.0330655709112323,-0.03074551848753493,0.012520072793043235,-0.0278869438281637
2012-11-08,-0.01220484261628385,-0.036290374055045316,-0.009284528476944387,-0.02222982231879178,-0.02029642233628104,-0.023448917256211566,0.0055511770268703575,-0.0072927042909098905,-0.021121617399485926
2012-11-09,0.001698692425988746,0.017313353123170838,0.0006941849948822743,0.01646518537098851,-0.004574448592949754,-0.039019502502999126,-0.03864341344392985,-0.031619289246752835,-0.0038116803266070587
2012-11-12,0.00013048788935265954,-0.007732819717146233,-0.021158574851559808,0.004328335906182534,0.0007069435714404104,0.04476813623360565,-0.02214913340259672,0.024736128500716825,0.004072812469436471
2012-11-13,-0.0039854205221913075,0.00012913374598078065,-0.03215443833090059,-0.010286765870221593,0.0005740490417778243,-0.010463102462921148,-0.007550167476700009,0.01738011924768057,-0.011915527849534757
2012-11-14,-0.013852035718884714,-0.011088509172711425,-0.009228221083215749,-0.009862575800131279,-0.016107668736804914,0.1258812212127962,-0.024514337965384936,-0.007275991806575455,0.019689076437887643
2012-11-15,-0.0015935449138314572,-0.020973738971996725,-0.006706357021535769,-0.008106532515098408,-0.010540507268328558,-0.008497539535440635,0.0043328729838869595,-0.017845607787306927,-0.010684383766251249
2012-11-16,0.00483994963594836,0.003919965565755135,-0.005251026055173136,-0.0001236648083746683,0.02098827118901392,0.06269740746562924,-0.01811904077078641,0.033095425357784425,0.01826601132166772
2012-11-19,0.019862053761098286,0.07210774855476942,0.007918117323131302,0.032494783023832685,0.019890775649722636,-0.0271647297480464,0.028119671351069853,0.03391960405750294,0.016690537387307414
2012-11-20,0.0006633863793055195,-0.008519580415762285,-0.000748649688901315,0.002633949674954117,0.01771797379814033,0.00785343448556497,-0.011612712665537761,0.0024299570422965378,0.0028948237926860187
2012-11-21,0.002320181125065268,0.0014080622662688835,0.008985570637813245,-0.006119695166443062,0.018179452149234665,0.05281382195622797,0.028720112330988368,-0.016060525372667223,0.016394121105160586
2012-11-23,0.013026314842639719,0.017447026134009613,0.027829183348928144,0.0031536601093633543,0.0077721874219478515,-0.013157877085776093,0.00676828696513776,-0.010471325285917765,0.0075424270623138945
2012-11-26,-0.0020295818770267315,0.03154873861078866,-0.011191108424114748,-0.010209964489677592,0.01559107171950247,0.08083342335810606,0.017647134812963428,0.004357205355758564,0.023863284583078626
2012-11-27,-0.0052265872985560735,-0.0080575847583495,-0.01131793939829151,0.01445952742638168,-0.0009030194389535451,0.008095538076772435,0.004129024577547602,-0.0037186874712205054,0.00035779887320885884
2012-11-28,0.007856028682432292,-0.0031465920597004704,0.01033978299227356,0.019322853967509657,0.015242411158224556,0.008030526642561098,0.008223241796836644,0.033592553329944375,0.009926643565687066
2012-11-29,0.004269642628790704,0.011013772027138602,-0.014985589084875572,0.012023425648642672,0.016834622587573733,0.03641891427030064,-0.017944294083272028,0.013843095725469157,0.012842801406898419
2012-11-30,0.00016250753698754394,-0.006923038500056045,-0.012244472255158123,0.009365616650271136,0.0031041951876396023,0.024890085122784456,-0.00581415684801001,0.0038588566290183035,0.004981556505056828
2012-12-03,-0.004745224843287543,0.001554934242448125,-0.007137785683488995,-0.004467546088086749,-0.006824002308342125,-0.03428566963710167,-0.01837946564388726,0.02365450996477758,-0.01201108192264655
2012-12-04,-0.0017098123935156417,-0.017639713373611143,-0.0022701903020718728,-0.00606970491154013,0.008628594060178463,0.01553248794685147,0.029787737905286882,-0.02079726839257745,0.00019672073192111839
2012-12-05,0.0015848622233496368,-0.06435636140001999,0.011376599667638931,-0.004645157478579187,0.005821987244356119,0.009104157194016693,-0.011570437987882265,-0.005604841036521591,-0.006640778462140728
2012-12-06,0.0033065906083264984,0.015682667295960684,0.002249849800233017,0.0048121059459951265,-0.0023232011132259256,-0.02670516054185723,0.0016724537555843355,0.005636432343821829,-0.0037419207616101735
2012-12-07,0.0029209195962771606,-0.02556436707661458,-0.010101154821993807,-0.010012621959811563,-0.0003946887525749787,0.019280728358403554,-0.0016696613242320746,0.007964657504852424,-0.0029161671019354296
2012-12-10,0.0003385605486661003,-0.006432480586945233,0.018140931544446737,0.0017685929389532618,-0.021715925468884567,0.012731937758383882,0.03344507867737034,0.011706267906903767,0.004352623448766968
2012-12-11,0.0065488820784729285,0.02183776922873748,0.014105124862033191,0.016719570321553467,0.011785115706477223,0.0050287631659418075,0.02346273412670863,0.0205378921000563,0.013141692341138489
2012-12-12,0.0004482397633895907,-0.004414566883063631,-0.0029281108506153952,0.0009758103432593312,0.004268233671470778,-0.014295974148711865,-0.010276863093107602,-0.0005667509680432614,-0.004743620748146826
2012-12-13,-0.0063214251654488685,-0.01727284964769782,-0.004772468121567064,0.00736859673212642,-0.002025762388276786,0.023930456240882858,0.0007986173807619235,-0.046795184134713064,0.002664813066027616
2012-12-14,-0.004135401260425775,-0.03756923303954163,-0.011066147402541415,-0.0010531321151672213,-0.008198980075209916,-0.05063750838504921,0.004788499189132711,0.005950390288867791,-0.02407629374067699
2012-12-17,0.011870590853387819,0.017732760371030665,0.010817078030128657,0.02681075119497378,0.0187406814972797,-0.0022379321918858386,-0.003971398950290639,0.017450357580277798,0.012348230247268166
2012-12-18,0.011486656421599406,0.029045924971391468,0.016973904565937614,0.00040225351404865606,0.025762280162965334,0.03588780219208654,0.0015952025866079467,0.005523375974224143,0.02186747994969096
2012-12-19,-0.007589201039747917,-0.014215727541078582,-0.00907101737424365,-0.001331330324563007,-0.009255035356265484,-0.010826229255238906,0.007165590355616702,0.0005780564956914258,-0.008751161812858288
2012-12-20,0.00548810949285139,-0.008702130824626453,0.013548304555395019,0.003124468473752806,0.013605172102007845,-0.0018242365739723487,-0.0007906143396118059,-0.0052008461553086915,0.00334129182867815
